,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,launch_speed_mean,launch_angle_mean,p1,p2,p3,p4
426,Kurt Suzuki,540,270,6,126,336,22,639,0.259,0.316,0.391,0.7070000000000001,0.27235597592433364,0.4142304385210662,0.220335339638865,0.09307824591573516,0.049010709747685614,0.0010891268832819024,0.022871664548919948,0.06099110546378653,0.003993465238700309,0.1159920130695226,86.9414340101523,16.503172588832488,-1.9015527475516194,-1.2924731198710417,-0.6950521285491199,3.2149126572950353
427,Dansby Swanson,256,96,10,50,189,32,471,0.249,0.321,0.396,0.7170000000000001,0.2294034090909091,0.4289772727272727,0.2826704545454545,0.05894886363636364,0.047105004906771344,0.0049067713444553495,0.02453385672227674,0.09273797841020608,0.015701668302257114,0.2311089303238469,88.3985590778098,12.479106628242073,-1.9699271431715542,-1.2463756245824518,-0.6782159266810088,3.278273530850128
429,Nick Swisher,538,211,7,165,557,20,968,0.248,0.34700000000000003,0.44,0.787,0.32750359367513177,0.3845232390991855,0.20795400095831332,0.08001916626736942,0.04812956204379562,0.0015967153284671533,0.03763686131386861,0.1270529197080292,0.0045620437956204385,0.2208029197080292,86.80361445783133,8.391566265060241,-1.938215568034931,-1.2202094349782902,-0.6353440988205843,3.2122148746266674
430,Jose Tabata,208,81,15,17,129,1,254,0.275,0.336,0.377,0.713,0.18301610541727675,0.6112737920937042,0.18667642752562225,0.019033674963396783,0.04589235127478754,0.0084985835694051,0.00963172804532578,0.07308781869688387,0.0005665722379603398,0.14390934844192635,93.53225806451613,-0.7741935483870968,-2.0570142163672944,-1.2399768977207994,-0.5444370139032403,3.571570917742475
431,Chris Taylor,285,121,22,59,189,4,575,0.263,0.335,0.444,0.779,0.24187975120939875,0.4063579820317899,0.3006219765031099,0.05114029025570145,0.057129367327667616,0.010387157695939566,0.02785646836638338,0.08923512747875352,0.0018885741265344664,0.27148253068932954,87.37503805175038,13.321156773211568,-1.9573053199068928,-1.2412673482611858,-0.6805859874654844,3.2245467855549172
432,Michael A. Taylor,204,87,8,53,123,14,566,0.237,0.29100000000000004,0.395,0.6859999999999999,0.2019400352733686,0.4797178130511464,0.2574955908289241,0.060846560846560836,0.048226164079822616,0.004434589800443459,0.029379157427937917,0.06818181818181818,0.0077605321507760545,0.3137472283813747,88.3392857142857,10.346804511278195,-1.966476971274129,-1.2355751026012416,-0.6531640133476566,3.296377947120777
434,Mark Teixeira,635,226,5,239,573,44,840,0.256,0.353,0.489,0.8420000000000001,0.3147887323943662,0.3922535211267605,0.20440140845070426,0.0880281690140845,0.04725067948985992,0.0010453690152623877,0.049968638929542133,0.11979928914906962,0.009199247334309012,0.17562199456408112,88.9957191780822,14.179794520547945,-1.9533236012137414,-1.312578929441041,-0.7070744854768197,3.263428366835858
436,Ruben Tejada,225,110,1,10,202,22,359,0.25,0.324,0.317,0.6409999999999999,0.245136186770428,0.4346859366314619,0.25903279599777657,0.06114508060033352,0.045909849749582635,0.00041736227045075126,0.0041736227045075115,0.08430717863105175,0.009181969949916527,0.1498330550918197,85.25405405405407,13.121621621621616,-1.8968339021049394,-1.2238807754994236,-0.6629476053550898,3.1688453398766545
437,Eric Thames,285,100,17,96,207,14,616,0.242,0.325,0.468,0.7929999999999999,0.3182897862232779,0.3871733966745843,0.2327790973871734,0.061757719714964375,0.04737091425864519,0.00805305542396968,0.04547607768829938,0.09805779251539556,0.006631927996210327,0.2918048318332544,89.61329987452947,16.127979924717692,-1.9649948889199296,-1.3393831903735125,-0.7413206902194422,3.285274852605764
442,Mike Trout,944,260,48,302,838,104,1174,0.304,0.418,0.5820000000000001,1.0,0.2925904317386231,0.37135355892648775,0.27129521586931155,0.06446907817969663,0.04715270221254987,0.008705114254624592,0.0547696771853464,0.15197678636198764,0.01886108088501995,0.21291258614435984,91.26789686552073,17.399393326592513,-2.013731474660996,-1.3536258891436452,-0.7718948817630712,3.311401988428455
443,Mark Trumbo,532,182,11,218,299,20,1097,0.249,0.302,0.459,0.7609999999999999,0.246843853820598,0.43920265780730894,0.21627906976744185,0.09767441860465116,0.041185788639963784,0.002489250961756053,0.04933242815116543,0.06766236705136909,0.004525910839556461,0.24824620954967186,91.68772757923132,12.998651382333104,-2.0087812022401876,-1.317645587084307,-0.6993037739875528,3.4023418460275927
444,Troy Tulowitzki,643,229,19,200,444,42,745,0.29100000000000004,0.362,0.502,0.8640000000000001,0.2641044592264105,0.4294161123429416,0.2180339985218034,0.08844542990884455,0.04949211151934298,0.004106332396801382,0.04322455154527772,0.09595850443051654,0.009077155824508321,0.1610114545061595,89.17858527131783,12.815891472868215,-1.9604261102423806,-1.2865310079012715,-0.6775449202020032,3.293280991992669
445,Justin Turner,504,234,9,124,351,15,583,0.292,0.369,0.469,0.838,0.27119174225836723,0.3881764153894276,0.2843290584923366,0.05630278385986862,0.058470764617691164,0.002248875562218891,0.030984507746126936,0.08770614692653672,0.0037481259370314842,0.14567716141929035,89.87063063063064,17.197297297297293,-1.9805217350232713,-1.3287889562613522,-0.7259506290318268,3.3045182240849216
446,Trea Turner,378,118,29,75,182,5,431,0.29600000000000004,0.353,0.48,0.8340000000000001,0.20402611534276388,0.4842219804134929,0.250272034820457,0.061479869423286176,0.04953820319059614,0.012174643157010915,0.031486146095717885,0.0764063811922754,0.0020990764063811922,0.1809403862300588,89.54138888888889,9.311666666666667,-1.9804188338979658,-1.2414908818829686,-0.6345408309905171,3.3394558987649834
447,Dan Uggla,541,163,8,177,510,21,1052,0.234,0.337,0.436,0.772,0.3368814729574223,0.3880897583429229,0.17491369390103567,0.1001150747986191,0.039765796535740416,0.0019516955354964625,0.043181263722859235,0.12442059038789947,0.005123200780678214,0.2566479629177848,89.74683544303798,17.0,-1.9646221133248567,-1.3715451426833118,-0.7681319571212126,3.2743513706293292
448,Justin Upton,992,329,35,305,729,45,1804,0.265,0.34700000000000003,0.477,0.8240000000000001,0.28270774571490564,0.40681275764807984,0.2219570405727924,0.0883054892601432,0.046482057078270696,0.004944899689177734,0.043091268719977385,0.10299519638315907,0.006357728171799943,0.2548742582650466,90.0060193072118,15.392613636363635,-1.982021043281907,-1.330373797350652,-0.732036946612916,3.3041201070108226
449,Melvin Upton Jr.,598,224,29,135,496,19,1320,0.237,0.315,0.394,0.7090000000000001,0.272002127093858,0.4520074448285031,0.20101036958255786,0.07444828503057697,0.04531660934655068,0.005866882460044507,0.02731134938296581,0.10034392069593363,0.0038438195427877814,0.2670443050778879,88.43243243243244,9.991666666666667,-1.960305834868216,-1.265161230231071,-0.6641928749216977,3.2834556157876245
450,Juan Uribe,330,164,9,95,216,19,621,0.255,0.307,0.409,0.716,0.2852725164282953,0.4197912640123696,0.1863161963664476,0.10862002319288752,0.04941247363663754,0.0027116601385959627,0.028623079240735164,0.06507984332630311,0.005724615848147032,0.18710454956312145,88.48123667377398,10.375266524520255,-1.9499009372252054,-1.2571672028950214,-0.637964134196786,3.303344664246223
451,Chase Utley,726,263,40,162,516,54,801,0.263,0.35100000000000003,0.439,0.79,0.3050330452465684,0.3956956448059651,0.2248771394678868,0.07422470767666497,0.04831006612784717,0.007347538574577517,0.029757531227038943,0.09478324761204997,0.009919177075679648,0.14713445995591476,87.70388437217707,12.628726287262873,-1.9304979542788168,-1.2657219388205934,-0.668502498482207,3.243959526673213
452,Luis Valbuena,377,169,9,114,374,17,788,0.226,0.31,0.394,0.703,0.2934556065027095,0.39766569403918295,0.2192580241767403,0.08962067528136723,0.047325679081489776,0.002520302436292355,0.03192383085970316,0.10473256790814896,0.0047605712685522255,0.2206664799775973,88.54756355932203,17.28994708994709,-1.949943748481097,-1.3351088883044462,-0.7458796060374845,3.2417357064807533
453,Danny Valencia,360,154,12,96,217,8,651,0.268,0.317,0.426,0.742,0.2252443688907777,0.4594135146621334,0.2341691457713557,0.0811729706757331,0.04779639975170701,0.0037243947858473,0.0297951582867784,0.06734947237740534,0.0024829298572315328,0.202048417132216,90.05621761658031,8.625215889464593,-1.9962870929361909,-1.2429151721363951,-0.6295723966194117,3.373276808412561
454,Christian Vazquez,191,81,4,40,108,6,321,0.259,0.309,0.392,0.701,0.2170245398773006,0.4639570552147239,0.26150306748466257,0.05751533742331288,0.047396138092451724,0.0023405500292568754,0.023405500292568757,0.06319485078993564,0.003510825043885313,0.18782913984786426,87.65641476274166,10.754833040421794,-1.9415318573157192,-1.2275661460714355,-0.639742149551167,3.275608449414908
455,Will Venable,378,118,39,81,254,26,748,0.249,0.315,0.404,0.7190000000000001,0.2331288343558282,0.4945729117508258,0.2000943841434639,0.07220386974988202,0.03750794659885569,0.012396694214876032,0.02574698029243484,0.080737444373808,0.008264462809917356,0.23776223776223776,86.78631178707222,3.752851711026616,-1.9292091750815334,-1.158636715826815,-0.5699987221509035,3.268270182797111
457,Shane Victorino,570,187,59,88,313,11,490,0.276,0.341,0.431,0.7709999999999999,0.24053295932678825,0.4621318373071529,0.1846657316503039,0.11196820944366527,0.04572127139364303,0.014425427872860637,0.021515892420537898,0.0765281173594132,0.0026894865525672372,0.1198044009779951,83.41874999999997,17.34722222222222,-1.8227175273396439,-1.2615472574940558,-0.6946634551667084,3.056385741372681
458,Jonathan Villar,394,137,15,80,283,8,854,0.259,0.327,0.4,0.727,0.15485436893203886,0.5703883495145631,0.22427184466019412,0.05,0.0426924275475226,0.004674353381115611,0.024929884699283263,0.08818946712371455,0.0024929884699283265,0.2661265191648489,88.91524096385544,4.886746987951807,-1.981381038534415,-1.2056177261837144,-0.6021431181177901,3.342602153837686
459,Stephen Vogt,217,111,11,68,167,14,389,0.25,0.308,0.421,0.728,0.30136138613861385,0.3353960396039604,0.27413366336633666,0.0891089108910891,0.051152073732718885,0.005069124423963134,0.03133640552995392,0.07695852534562211,0.0064516129032258064,0.1792626728110599,86.79174161896972,18.73589533932952,-1.9171719905342557,-1.288463858107583,-0.7286105995748928,3.180226657013005
460,Joey Votto,1030,405,20,291,1212,140,1339,0.304,0.42,0.517,0.937,0.27292751301561874,0.4150981177412896,0.2917501001201442,0.020224269122947537,0.0539568345323741,0.0026645350386357578,0.038768984812150284,0.16147082334132695,0.018651745270450302,0.17839062083666402,88.71658600967884,13.234154929577466,-1.9757246495672547,-1.2828570884904011,-0.7063994803628921,3.244025715129891
461,Neil Walker,611,238,22,149,460,27,931,0.267,0.338,0.426,0.764,0.28506301957629393,0.4070796460176992,0.2451059265218557,0.06275140788415125,0.04619565217391304,0.004270186335403727,0.02892080745341615,0.08928571428571429,0.005240683229813665,0.18070652173913046,87.77150769230771,15.096615384615385,-1.9305857383560412,-1.2905373206799833,-0.7043161924252782,3.236460154423984
462,Rickie Weeks,516,169,22,124,384,5,920,0.245,0.339,0.424,0.763,0.25030750307503075,0.474169741697417,0.1863468634686347,0.08917589175891759,0.0448871181938911,0.005843293492695884,0.032934926958831344,0.10199203187250996,0.0013280212483399733,0.2443559096945551,89.47488789237669,11.434977578475337,-1.9740222582185851,-1.2982362570092574,-0.6856088221881789,3.3106422313512818
464,Jayson Werth,727,250,13,196,633,29,1145,0.269,0.362,0.461,0.823,0.2976415094339623,0.3872641509433962,0.23726415094339626,0.07783018867924528,0.04773725415314111,0.0024823372159633373,0.03742600725606264,0.1208707275157533,0.005537521481764369,0.21863662402138628,90.17485172004744,15.189798339264525,-1.9943314096054336,-1.3301369563072143,-0.734459487285524,3.30655309360083
465,Matt Wieters,440,190,5,146,368,29,847,0.249,0.313,0.409,0.722,0.29696218226906385,0.41785492870427776,0.21264724116553008,0.07253564786112833,0.042908762420957536,0.001129177958446251,0.03297199638663053,0.08310749774164408,0.006549232158988257,0.19128274616079494,87.03479338842976,14.485123966942153,-1.9050925649883539,-1.2861339341453704,-0.6939514578613041,3.2151046613088945
468,Kolten Wong,351,124,25,53,233,27,463,0.261,0.333,0.384,0.7170000000000001,0.18524798643493007,0.49003815175922,0.24883425180161084,0.07587961000423908,0.04073587385019711,0.00821287779237845,0.01741130091984231,0.07654402102496714,0.008869908015768726,0.15210249671484888,86.67151319332257,10.57889068389876,-1.9229516566658158,-1.2054338971967868,-0.636746264610615,3.232807157612457
469,David Wright,600,249,18,145,516,52,911,0.289,0.37,0.47,0.84,0.3131981795614398,0.3934629706247414,0.2333471245345469,0.059991725279271824,0.05460526315789474,0.003947368421052632,0.03179824561403509,0.11315789473684212,0.011403508771929824,0.199780701754386,89.64912280701756,16.644736842105264,-1.9692247379364247,-1.3501810257391815,-0.7393352553811215,3.285149391797021
470,Christian Yelich,626,216,25,151,494,34,907,0.29600000000000004,0.381,0.489,0.87,0.15437867774316372,0.564901349948079,0.2596053997923157,0.021114572516441683,0.050361389601305664,0.005828864537188156,0.035206341804616466,0.11517836325483795,0.007927255770575892,0.2114712054091863,92.16933093848226,4.822182308037719,-2.050143331504463,-1.2460170146067335,-0.615650708959065,3.4510176857715567
472,Chris Young,573,255,21,157,471,15,1039,0.235,0.317,0.424,0.741,0.3184979137691238,0.33880389429763563,0.19582753824756607,0.14687065368567453,0.0552665799739922,0.004551365409622887,0.034026874729085395,0.10208062418725618,0.003250975292587776,0.22518422193324664,85.92798789712556,19.5249621785174,-1.9054805689372747,-1.3135167099960938,-0.7473631722149163,3.120617874042409
473,Delmon Young,392,171,10,93,152,16,633,0.28,0.315,0.421,0.737,0.27112777617536776,0.4770695125468705,0.19180847995385056,0.059994231323911164,0.0480472042708626,0.0028097780275358245,0.026130935656083168,0.04270862601854453,0.004495644844057321,0.1778589491430177,88.15734265734267,9.363636363636363,-1.9207967845015808,-1.2564918297182406,-0.6185518444117428,3.313374262259841
474,Eric Young Jr.,275,67,22,13,147,3,350,0.245,0.312,0.332,0.643,0.1656005685856432,0.5863539445628998,0.19260838663823732,0.05543710021321962,0.0347871235721703,0.01142263759086189,0.006749740394600207,0.0763239875389408,0.001557632398753894,0.181723779854621,85.13548387096773,3.4700460829493087,-1.8898840203213751,-1.1442467656037951,-0.5582070597431108,3.218228931351782
476,Ryan Zimmerman,747,301,14,226,505,33,1050,0.278,0.343,0.477,0.82,0.25095274390243905,0.4563643292682927,0.2288490853658537,0.06383384146341463,0.05315203955500618,0.002472187886279357,0.039908175878509616,0.08917534875507681,0.0058273000176584855,0.18541409147095175,91.89329140461216,8.452131376659679,-2.027826168002229,-1.2821930167488673,-0.6403345801640099,3.4301805222258475
477,Ben Zobrist,866,341,42,164,819,34,947,0.27,0.362,0.433,0.7959999999999999,0.2426527455529776,0.4723511214230472,0.21848414539829847,0.06651198762567673,0.05219654063982857,0.006428899433644573,0.02510332159804072,0.1253635389560692,0.005204347160569417,0.1449563753252717,88.54181818181819,8.956149732620323,-1.969090498908894,-1.2494801060841318,-0.6417567233017875,3.2816854008147267
478,Mike Zunino,244,100,3,108,164,1,849,0.2,0.27,0.394,0.6629999999999999,0.2965565706254392,0.3612087139845397,0.2227687983134224,0.11946591707659872,0.04065040650406504,0.0012195121951219512,0.043902439024390234,0.06666666666666668,0.0004065040650406504,0.34512195121951217,89.46426426426426,20.468937875751504,-1.9649236364491496,-1.3653138810137853,-0.7906637191762217,3.2717771261940056
