,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,p1,p2,p3,p4
223,John Jaso,295,143,12,55,319,6,412,0.258,0.35600000000000004,0.407,0.763,0.25067824199674443,0.4460119370591427,0.2371134020618557,0.06619641888225719,0.055191045928213035,0.004631416441528367,0.021227325357005014,0.1231184870706291,0.0023157082207641835,0.15901196449247396,-0.23289797904185588,0.09136086582657325,-0.077325111024869,-0.03283549368432473
224,Jon Jay,530,185,25,37,285,22,714,0.28300000000000003,0.348,0.373,0.721,0.16553153686704175,0.5584838614154575,0.2496298489783832,0.026058631921824102,0.043013252731922816,0.005812601720530109,0.008602650546384562,0.06626365961404325,0.005115089514066497,0.16600790513833993,-0.253889671953155,0.23400581454230285,-0.09940233213895057,-0.04551297778156468
225,Desmond Jennings,311,99,22,55,219,2,481,0.245,0.322,0.393,0.716,0.2350453172205438,0.4845921450151057,0.1891238670694864,0.09123867069486404,0.04210974053594215,0.009357720119098255,0.02339430029774564,0.0931518502764781,0.0008507018290089324,0.20459378987664825,-0.28164547382411137,0.11854907035897003,-0.04901153986706843,-0.05781674721379854
226,Derek Jeter,545,159,12,65,321,10,549,0.295,0.355,0.395,0.75,0.2017724120215772,0.5821988183919856,0.197148728487028,0.0188800410994092,0.03804737975592247,0.002871500358937545,0.015553960277578369,0.07681263460157932,0.0023929169657812875,0.13137114142139267,-0.3111258167305353,0.2217806197880493,-0.11403936465339512,-0.06324796110778785
227,Chris Johnson,256,154,10,63,144,16,753,0.275,0.313,0.404,0.7170000000000001,0.2435406698564593,0.4578947368421053,0.2660287081339713,0.03253588516746411,0.05141903171953256,0.00333889816360601,0.021035058430717863,0.04808013355592655,0.005342237061769616,0.25141903171953256,-0.22176392335103007,0.11188006883057446,-0.11639888197191443,-0.02634188373216213
228,Kelly Johnson,495,192,27,130,397,15,952,0.248,0.32299999999999995,0.419,0.741,0.30520231213872834,0.4361271676300578,0.1947976878612717,0.06329479768786128,0.045757864632983786,0.006434699714013346,0.030981887511916113,0.0946139180171592,0.0035748331744518596,0.226882745471878,-0.27520033988493364,0.04334615878942459,-0.09628001252101147,-0.04990358183992277
229,Reed Johnson,199,101,9,23,62,3,345,0.277,0.325,0.399,0.723,0.2267028126058963,0.5035581158929177,0.1951880718400542,0.07455099966113182,0.059727971614429325,0.0053222945002956825,0.013601419278533413,0.03666469544648137,0.0017740981667652273,0.2040212891780012,-0.29014618869913344,0.13950016686749303,-0.06832572243001422,-0.043746927272477
230,Adam Jones,941,330,28,279,334,20,1353,0.278,0.318,0.456,0.774,0.2382867132867133,0.4713286713286714,0.20996503496503496,0.08041958041958043,0.04477611940298507,0.0037991858887381283,0.0378561736770692,0.04531886024423338,0.0027137042062415195,0.1835820895522388,-0.2660881653977023,0.10910442092537015,-0.06555507283690175,-0.044640410400479
231,Chipper Jones,323,124,4,82,360,56,328,0.292,0.393,0.473,0.867,0.33075763286845083,0.4381831888428194,0.18243497926875235,0.04843573313230305,0.05018211250505868,0.0016187778227438284,0.03318494536624848,0.14569000404694454,0.0226628895184136,0.13273978146499393,-0.28841018656866513,0.02965588940211209,-0.1133841205307828,-0.04889209730544567
232,Garrett Jones,340,176,11,120,259,18,660,0.252,0.313,0.448,0.7609999999999999,0.31678383128295257,0.4037785588752197,0.19815465729349732,0.0812829525483304,0.055979643765903316,0.0034987277353689572,0.03816793893129771,0.08237913486005087,0.005725190839694657,0.2099236641221374,-0.26397881629551834,0.009346705015957503,-0.08249185639794339,-0.037261583533939484
233,Matthew Joyce,531,205,15,147,547,26,919,0.244,0.343,0.428,0.772,0.29461756373937675,0.39058073654390935,0.2269830028328612,0.08781869688385269,0.04783014465702287,0.003499766682221185,0.034297713485767614,0.1276248250116659,0.0060662622491833885,0.21441903873075127,-0.2277312782715558,0.018530697915395744,-0.06729511331976153,-0.03414617443217191
234,Aaron Judge,313,69,4,119,286,18,575,0.272,0.39,0.5579999999999999,0.948,0.2970106075216972,0.3886210221793636,0.2729026036644166,0.03953712632594021,0.03766375545851528,0.002183406113537118,0.06495633187772926,0.15611353711790393,0.009825327510917031,0.3138646288209607,-0.19003188773454027,0.02932483729598358,-0.11186932527554795,-0.024881135013118432
235,Matt Kemp,873,319,31,270,493,68,1522,0.282,0.336,0.483,0.82,0.29140978216194,0.4276613234689684,0.2476366625565146,0.03329223181257707,0.04903166308023363,0.0047648324623424535,0.04150015370427298,0.07577620657854288,0.010451890562557641,0.23393790347371654,-0.23064764151017436,0.05653837882849151,-0.12492692056931674,-0.0312008925107606
236,Howie Kendrick,712,309,35,118,331,30,997,0.292,0.338,0.429,0.767,0.20198216055500487,0.5571853320118929,0.221605550049554,0.019226957383548068,0.05341400172860847,0.0060501296456352644,0.020397579948141745,0.05721694036300778,0.0051858254105445105,0.17234226447709594,-0.2838901927766883,0.20604799432748913,-0.11462919227740012,-0.0459390284313705
237,Adam Kennedy,208,93,8,25,148,11,274,0.265,0.32299999999999995,0.37,0.693,0.3312115425419054,0.40632293655845536,0.20305537873965626,0.05877360492255464,0.04764344262295082,0.004098360655737704,0.012807377049180328,0.07581967213114754,0.005635245901639344,0.1403688524590164,-0.2653542745252716,0.006629092625470256,-0.11305091532968568,-0.046187162743830536
238,Max Kepler,324,123,8,101,242,7,441,0.237,0.319,0.444,0.763,0.2546189376443418,0.4012702078521939,0.2396073903002309,0.10450346420323324,0.050721649484536085,0.0032989690721649486,0.041649484536082484,0.0997938144329897,0.00288659793814433,0.1818556701030928,-0.21454956312616774,0.04972154241558714,-0.04208653266654803,-0.027733302926988463
239,Jeff Keppinger,265,119,8,35,164,8,189,0.278,0.32299999999999995,0.375,0.698,0.2388990825688073,0.5100917431192661,0.2,0.05100917431192661,0.04423791821561338,0.0029739776951672858,0.013011152416356878,0.060966542750929366,0.0029739776951672858,0.07026022304832713,-0.2889813238196493,0.14064472401570674,-0.09573890122430194,-0.054484151217007594
240,Kevin Kiermaier,328,113,44,71,189,10,576,0.248,0.307,0.413,0.72,0.18159079539769885,0.5027513756878439,0.2256128064032016,0.09004502251125562,0.04124087591240876,0.016058394160583942,0.025912408759124088,0.06897810218978102,0.0036496350364963507,0.21021897810218976,-0.24844307958507406,0.17018337169666817,-0.03794860508342056,-0.052821235363511826
241,Ian Kinsler,1082,367,38,223,591,8,899,0.269,0.335,0.439,0.774,0.2973504920514762,0.3645722937168812,0.2304314912944739,0.1076457229371688,0.0505579280892685,0.005234880837580934,0.030720484915277582,0.08141617302658767,0.0011020801763328284,0.12384625981540155,-0.21734482344637762,-0.006300664639795034,-0.05453299256850208,-0.031731639239891356
242,Jason Kipnis,607,260,24,126,467,16,951,0.26,0.333,0.416,0.75,0.2439499304589708,0.4300417246175243,0.2678720445062587,0.05813630041724618,0.0521669341894061,0.004815409309791332,0.02528089887640449,0.09369983948635634,0.003210272873194221,0.19081059390048155,-0.20385437556444733,0.0886560129333731,-0.08722399333165193,-0.02473992594451031
243,Paul Konerko,414,150,3,163,383,38,576,0.276,0.35600000000000004,0.472,0.828,0.3186560294568886,0.3907640380484811,0.2101871739797484,0.08023933722000612,0.0400320256204964,0.0008006405124099278,0.04350146784093942,0.10221510541766747,0.010141446490525754,0.15372297838270615,-0.2476847918490409,0.000699299129770931,-0.08431535051227254,-0.04216426463950591
244,Casey Kotchman,229,107,4,52,185,23,254,0.258,0.321,0.375,0.696,0.2163323782234957,0.544054441260745,0.17084527220630372,0.06876790830945559,0.04204322200392927,0.0015717092337917485,0.02043222003929273,0.07269155206286837,0.009037328094302554,0.09980353634577603,-0.3188200852424198,0.17329703580935626,-0.06837345705133259,-0.06265407112678069
245,Kevin Kouzmanoff,212,111,6,66,88,10,394,0.254,0.29600000000000004,0.416,0.713,0.30170316301703165,0.4374695863746959,0.19756690997566909,0.06326034063260341,0.05199063231850117,0.002810304449648712,0.030913348946135837,0.041217798594847775,0.00468384074941452,0.1845433255269321,-0.27820460162165217,0.044995797741872796,-0.10096163345131877,-0.04266716320269345
246,Jason Kubel,360,146,17,117,296,32,700,0.262,0.332,0.453,0.785,0.35939236754353465,0.3908855131530196,0.19303445720637272,0.05668766209707299,0.046885035324341684,0.005459216441875401,0.03757225433526012,0.09505459216441876,0.010276172125883108,0.22479126525369297,-0.27107568963208056,-0.023721956402793534,-0.11819686240185343,-0.04656230615874462
247,Juan Lagares,227,97,19,25,106,13,438,0.254,0.297,0.361,0.6579999999999999,0.1967005076142132,0.5050761421319797,0.2182741116751269,0.0799492385786802,0.045754716981132065,0.008962264150943396,0.01179245283018868,0.05,0.0061320754716981144,0.20660377358490567,-0.26339892270498894,0.16274010994541865,-0.054968748230569756,-0.048720379120137824
248,Gerald Laird,184,89,4,19,132,7,284,0.242,0.308,0.34,0.648,0.28311176760216644,0.4244214672575086,0.17971442639094046,0.11275233874938452,0.050396375990939976,0.0022650056625141564,0.010758776896942242,0.07474518686296716,0.003963759909399772,0.16081540203850508,-0.27975510550044047,0.039466520029193077,-0.04477019826635985,-0.047825671320941114
249,Jake Lamb,290,101,21,84,259,22,585,0.239,0.329,0.435,0.764,0.2316076294277929,0.4516348773841962,0.2656675749318801,0.05108991825613079,0.04362850971922246,0.009071274298056157,0.03628509719222462,0.11187904967602592,0.009503239740820736,0.2526997840172786,-0.20840299446646016,0.11341013486311599,-0.08741802183910916,-0.03331927081953044
250,Adam LaRoche,494,205,11,169,467,49,983,0.253,0.335,0.448,0.7829999999999999,0.3358156853618804,0.3879450779613684,0.21689550849429834,0.05864556667442403,0.0478636469764184,0.0025682932523931824,0.0394583236049498,0.10903572262432874,0.011440579033387813,0.2295120242820453,-0.24592545708759536,-0.0074087006539581375,-0.10884389590546173,-0.03660715494280536
251,Brett Lawrie,266,112,13,71,153,5,487,0.261,0.315,0.419,0.7340000000000001,0.22514285714285714,0.4737142857142857,0.21657142857142853,0.08457142857142858,0.046338436077782375,0.005378568473314025,0.029375258585022757,0.063301613570542,0.002068680182043856,0.2014894497310716,-0.2576759150675166,0.12051623833907145,-0.0563470613066806,-0.04344201944384943
252,Carlos Lee,312,156,7,105,232,25,268,0.278,0.333,0.452,0.7859999999999999,0.3219096079018258,0.3765339718647112,0.19350493864112545,0.10805148159233764,0.05098039215686274,0.002287581699346405,0.03431372549019608,0.07581699346405228,0.008169934640522876,0.08758169934640522,-0.25690340730004196,-0.01898575016248091,-0.06040810956526869,-0.04031156321825001
253,Derrek Lee,319,129,7,93,253,12,472,0.282,0.358,0.479,0.838,0.339041095890411,0.403102336825141,0.20124899274778404,0.05660757453666398,0.05339403973509934,0.0028973509933774835,0.03849337748344371,0.1047185430463576,0.004966887417218543,0.19536423841059605,-0.26498148642753516,-0.0007281686093658046,-0.11154545796958712,-0.03931428967027945
254,DJ LeMahieu,651,206,35,85,342,20,688,0.305,0.35700000000000004,0.43,0.787,0.14733711814003786,0.5474452554744526,0.2825087861584212,0.0227088402270884,0.04411134903640257,0.007494646680942184,0.018201284796573874,0.07323340471092077,0.004282655246252678,0.14732334047109208,-0.21849164394474066,0.2422003521150873,-0.09749822526392395,-0.035740482926160166
255,Adam Lind,546,237,12,187,372,45,868,0.273,0.332,0.468,0.8,0.2725047593146587,0.45091106880609205,0.22056023932553712,0.05602393255371226,0.050934880722114766,0.0025789813023855573,0.040189125295508284,0.07994842037395229,0.009671179883945842,0.18654631420588869,-0.25596452199559433,0.07830338383752099,-0.0959311527737955,-0.03686623092498529
256,Francisco Lindor,508,191,15,138,284,27,496,0.285,0.34600000000000003,0.488,0.833,0.2220620043258832,0.4491708723864456,0.2667627974044701,0.06200432588320115,0.05441595441595442,0.004273504273504274,0.039316239316239315,0.08091168091168091,0.007692307692307694,0.1413105413105413,-0.20734284766109792,0.1144144026813745,-0.0774613276091687,-0.02293097648369945
257,James Loney,467,243,12,89,361,55,594,0.28,0.333,0.397,0.7290000000000001,0.25780553077609275,0.4342105263157895,0.24420160570918825,0.0635593220338983,0.04859028194361128,0.002399520095980804,0.017796440711857632,0.07218556288742252,0.010997800439912015,0.1187762447510498,-0.2286851170004104,0.07810327974278783,-0.08879426058576786,-0.033223826648776024
258,Evan Longoria,916,392,26,304,645,81,1472,0.266,0.334,0.473,0.807,0.3064516129032258,0.39146110056926,0.2263757115749525,0.07571157495256167,0.053116531165311655,0.003523035230352303,0.04119241192411925,0.08739837398373984,0.010975609756097559,0.1994579945799458,-0.23442389553313228,0.011640644321566734,-0.08583451695331164,-0.03052762696497262
259,Felipe Lopez,216,88,6,25,166,8,298,0.274,0.342,0.382,0.7240000000000001,0.24827981651376144,0.5151949541284404,0.19610091743119265,0.04042431192660551,0.048726467331118496,0.003322259136212625,0.013842746400885935,0.0919158361018826,0.004429678848283499,0.16500553709856036,-0.2949758329668653,0.14078314276914897,-0.10404805128069264,-0.052527246192177426
260,Jose Lopez,239,138,1,64,90,12,271,0.262,0.29100000000000004,0.406,0.696,0.2647657841140529,0.4471923188827466,0.1975560081466395,0.09048588885656096,0.056280587275693315,0.0004078303425774878,0.026101141924959215,0.0367047308319739,0.004893964110929853,0.11052202283849917,-0.27397226255892054,0.07120523265738649,-0.06478083757791035,-0.0386012876155486
261,Jed Lowrie,521,259,17,104,439,18,748,0.261,0.335,0.413,0.748,0.32934131736526945,0.3377245508982036,0.2613772455089821,0.07155688622754491,0.05755555555555555,0.0037777777777777783,0.02311111111111111,0.09755555555555556,0.004,0.16622222222222222,-0.19128384091432654,-0.03567501672770502,-0.09881797029260221,-0.0181058775162546
262,Jonathan Lucroy,481,216,24,108,366,20,658,0.274,0.335,0.416,0.7509999999999999,0.2302056917441533,0.4370245139475909,0.26063679909833753,0.07213299520991827,0.04727511490479317,0.005252790544977019,0.023637557452396585,0.08010505581089954,0.004377325454147515,0.14401400744145326,-0.2090945767360886,0.09888490201823122,-0.07149162436822849,-0.030529184758865176
263,Ryan Ludwick,375,163,7,126,286,14,717,0.262,0.332,0.452,0.785,0.3310142804833394,0.3343097766385939,0.2292200659099231,0.10508971072867082,0.049619482496194835,0.00213089802130898,0.03835616438356165,0.08706240487062405,0.00426179604261796,0.2182648401826484,-0.21500438052204535,-0.049053779976838144,-0.06494373340734695,-0.027220399154091798
264,Manny Machado,647,244,15,223,387,41,834,0.28,0.337,0.488,0.825,0.22752150117279124,0.4341933802449831,0.23742507167057603,0.10086004691164972,0.048907596712768085,0.003006614552014432,0.04469833633994789,0.07757065544197234,0.008218079775506114,0.1671677690920024,-0.22477772366006096,0.0902558715249251,-0.039787450465381985,-0.030488443230429697
265,Martin Maldonado,236,95,3,69,189,16,617,0.218,0.293,0.35600000000000004,0.649,0.2329009433962264,0.4640330188679245,0.214622641509434,0.08844339622641509,0.03787878787878788,0.0011961722488038275,0.02751196172248804,0.07535885167464115,0.006379585326953748,0.2460127591706539,-0.25763639995777476,0.10854123278161303,-0.054089078448976986,-0.045523699420753225
266,Trey Mancini,243,88,9,86,140,5,439,0.276,0.335,0.485,0.8190000000000001,0.196048632218845,0.5098784194528876,0.25,0.04407294832826748,0.04592901878914405,0.004697286012526096,0.044885177453027135,0.07306889352818371,0.0026096033402922755,0.2291231732776618,-0.23955148669918563,0.17559179642830947,-0.08652699605512619,-0.03562714550128072
267,Manuel Margot,185,76,19,34,118,5,314,0.25,0.304,0.39,0.693,0.1926961926961927,0.4514374514374514,0.2564102564102564,0.09945609945609946,0.045103857566765576,0.011275964391691394,0.020178041543026708,0.07002967359050445,0.002967359050445104,0.18635014836795247,-0.20840385758568017,0.12882923657229337,-0.034081471995087854,-0.0362775820738275
268,Jake Marisnick,247,80,10,56,101,5,561,0.229,0.281,0.385,0.6659999999999999,0.23631840796019896,0.4419568822553897,0.2255389718076285,0.09618573797678276,0.042462845010615716,0.0053078556263269645,0.029723991507431,0.05360934182590234,0.0026539278131634822,0.29777070063694266,-0.24210141085945544,0.09023679175904527,-0.048916418331244604,-0.0399058711567593
269,Nick Markakis,950,446,17,150,787,71,1046,0.28600000000000003,0.35700000000000004,0.416,0.773,0.2393469839513005,0.4656889872717211,0.2351964582180409,0.059767570558937465,0.05526641883519207,0.002106567534076828,0.01858736059479554,0.09752168525402727,0.00879801734820322,0.1296158612143742,-0.24251298784579273,0.11271885059815874,-0.08334518393144416,-0.03292775947604099
270,Ketel Marte,294,122,29,56,185,8,350,0.282,0.341,0.444,0.785,0.1875681570338059,0.495092693565976,0.2535441657579062,0.06379498364231187,0.051455082243779,0.012231126107127795,0.02361872627583298,0.0780261493040911,0.0033741037536904263,0.14761703922395614,-0.22627939422173446,0.16834465639499405,-0.06609982327491891,-0.03763756612206673
271,Starling Marte,591,206,43,114,208,14,853,0.287,0.341,0.45,0.7909999999999999,0.1867704280155642,0.5265888456549935,0.23994811932555124,0.04669260700389105,0.04863078375826251,0.010151085930122756,0.026912181303116147,0.049102927289896126,0.0033050047214353163,0.20136921624173748,-0.25267553458871317,0.19174543778643224,-0.08431103720464198,-0.04291057584828031
272,Leonys Martín,334,94,22,58,190,6,637,0.244,0.301,0.3670000000000001,0.6679999999999999,0.1914565105506948,0.4997426659804426,0.21564590838908906,0.09315491507977354,0.0336676217765043,0.007879656160458453,0.020773638968481372,0.0680515759312321,0.002148997134670487,0.22815186246418334,-0.2599165487440694,0.16035401325403068,-0.03869582536126542,-0.05494551330907654
273,Russell Martin,651,197,2,162,680,37,1065,0.24,0.345,0.385,0.731,0.2294557097118463,0.5016008537886874,0.19402347918890075,0.07491995731056564,0.035431654676258986,0.00035971223021582735,0.02913669064748202,0.1223021582733813,0.006654676258992806,0.1915467625899281,-0.2836357531390107,0.13813410907113555,-0.06131866854312287,-0.05582812683468473
274,J.D. Martinez,622,254,17,238,411,46,1129,0.29,0.354,0.53,0.883,0.2766497461928934,0.4178299492385787,0.2620558375634518,0.04346446700507614,0.05449474361724952,0.003647285990130873,0.05106200386183223,0.0881785024672817,0.009869126796824716,0.2422226989916327,-0.21133199651506304,0.059231810635616715,-0.10882577328798008,-0.020888644360050803
275,Victor Martinez,587,270,2,160,458,79,567,0.292,0.353,0.446,0.799,0.2831671199758235,0.4326080386823814,0.21970383801752802,0.0643699002719855,0.04957767168564084,0.00036724201248622835,0.029379360998898273,0.08409842085934631,0.014506059493206025,0.10411311053984576,-0.2516033246735039,0.056989873262941956,-0.0924322511591547,-0.03717384636236795
276,Jeff Mathis,221,98,8,47,183,16,804,0.194,0.251,0.297,0.5479999999999999,0.2618556701030928,0.4128865979381443,0.19381443298969075,0.13144329896907214,0.03568827385287692,0.0029133284777858705,0.01711580480699199,0.06664238892935179,0.005826656955571741,0.29278951201748,-0.26002668044280963,0.04434860546838494,-0.020853163295452816,-0.04988553324419395
277,Hideki Matsui,225,91,2,72,233,17,326,0.265,0.34600000000000003,0.43,0.7759999999999999,0.2969300452944137,0.4504277805737292,0.1879718168092602,0.06441872169099144,0.04228624535315985,0.0009293680297397768,0.03345724907063197,0.10827137546468403,0.007899628252788105,0.15148698884758366,-0.28393589346735537,0.05772996251533122,-0.0922563760306119,-0.051677486896853676
278,Joe Mauer,791,331,20,108,731,102,851,0.304,0.386,0.433,0.8190000000000001,0.2206839032527106,0.5214345287739783,0.24036697247706426,0.017514595496246867,0.05334407735697018,0.0032232070910556,0.017405318291700243,0.1178082191780822,0.01643835616438356,0.1371474617244158,-0.25550601168379966,0.1726447040618696,-0.11741312040969522,-0.038031032748713556
279,Cameron Maybin,546,170,34,71,362,11,887,0.258,0.326,0.378,0.7040000000000001,0.1812905428473882,0.5585524069648344,0.201433936497098,0.05872311369067941,0.04082612872238232,0.008165225744476465,0.01705091258405379,0.08693563880883766,0.002641690682036503,0.21301633045148896,-0.29139714213285,0.21313129139072762,-0.06661963199804376,-0.059598376844166356
280,Nomar Mazara,266,101,7,80,172,11,507,0.258,0.318,0.426,0.7440000000000001,0.2046285018270402,0.4951278928136419,0.2308160779537149,0.06942752740560293,0.04319931565440548,0.002994011976047905,0.03421727972626176,0.07356715141146279,0.004704875962360992,0.21685201026518391,-0.25068013887174756,0.1535308053698286,-0.06455016595850527,-0.04083284397758732
281,Brian McCann,610,215,5,235,546,51,900,0.254,0.334,0.443,0.7759999999999999,0.3168986852281516,0.3814771848414539,0.2028228924980665,0.09880123743232792,0.03837915030346305,0.0008925383791503035,0.04194930382006426,0.09746519100321313,0.009103891467333095,0.1606569082470546,-0.24931899217381664,-0.008657511596251678,-0.06594250811706362,-0.044113253370749714
282,James McCann,217,87,9,65,129,1,573,0.249,0.3,0.394,0.6940000000000001,0.22631578947368425,0.43157894736842106,0.27039473684210524,0.07171052631578947,0.03875278396436525,0.0040089086859688185,0.028953229398663693,0.057461024498886425,0.00044543429844097997,0.2552338530066815,-0.20127398737288799,0.09875512234009738,-0.07261700771192815,-0.030186967389673802
283,Andrew McCutchen,974,343,48,243,845,64,1286,0.285,0.376,0.478,0.8540000000000001,0.27139616415755824,0.4130748607960405,0.249742214889668,0.06578676015673335,0.04890219560878244,0.006843455945252352,0.034644995722840036,0.12047333903621328,0.009124607927003136,0.18334759053321928,-0.21360152556406464,0.05554230157424367,-0.08382112632594703,-0.031592823689064055
284,Casey McGehee,285,141,6,67,249,14,517,0.258,0.317,0.384,0.701,0.24622030237580994,0.4958963282937365,0.19568034557235425,0.06220302375809935,0.045690213869086185,0.001944264419961115,0.02171095268956578,0.08068697342838628,0.004536616979909268,0.16753078418664938,-0.28752664381641435,0.12422797860871945,-0.08292377186383101,-0.05083306569991726
285,Nate McLouth,389,148,14,76,306,21,483,0.246,0.334,0.405,0.7390000000000001,0.30863282697295297,0.41274546128195627,0.1834012597258244,0.09484994442386067,0.050340136054421766,0.0047619047619047615,0.025850340136054417,0.10408163265306122,0.0071428571428571435,0.16428571428571428,-0.2744518721438798,0.018038678904380226,-0.0657320294141895,-0.047621563112487
286,Jordy Mercer,317,166,15,64,237,56,556,0.256,0.315,0.386,0.7020000000000001,0.20855183541750705,0.4776119402985074,0.25574828559903184,0.05808793868495361,0.05045592705167173,0.004559270516717325,0.01945288753799392,0.07203647416413374,0.01702127659574468,0.16899696048632218,-0.22601460577874388,0.143562386181578,-0.07910463987453768,-0.03134105013896547
287,Whit Merrifield,355,150,22,58,166,8,433,0.295,0.342,0.444,0.787,0.2410932162030259,0.386041971693509,0.3035627135187897,0.06930209858467545,0.056200824278756084,0.008242787560884226,0.021730985387785687,0.06219557886849007,0.0029973772948669914,0.1622330460846759,-0.1595275167864991,0.060800856594549306,-0.08044017102002989,-0.012167663903751139
288,Brad Miller,316,117,27,95,277,8,681,0.24,0.316,0.421,0.737,0.23372465314834576,0.45570971184631803,0.23372465314834576,0.0768409818569904,0.0410958904109589,0.009483667017913594,0.033368458025992274,0.09729539866526167,0.002809975412715139,0.23919915700737615,-0.23535609303959165,0.10654798121016358,-0.06336713541013338,-0.04384274841264853
289,Jose Molina,136,63,1,23,106,2,339,0.226,0.284,0.315,0.599,0.25220372184133205,0.4951028403525955,0.19441723800195887,0.05827619980411361,0.03790613718411552,0.0006016847172081829,0.013838748495788207,0.06377858002406739,0.001203369434416366,0.203971119133574,-0.2918219034965584,0.12045188016752555,-0.09110420726534241,-0.05574656120202511
290,Yadier Molina,606,319,6,138,417,36,669,0.289,0.339,0.417,0.755,0.2394783639596917,0.4650266745702431,0.236366330764671,0.05898043864848844,0.049968671679198,0.0009398496240601504,0.021616541353383457,0.06531954887218046,0.005639097744360902,0.10479323308270676,-0.24360516510146385,0.11129587511910348,-0.0879972539302378,-0.03514121946592966
291,Yoan Moncada,218,83,16,56,165,3,529,0.26,0.335,0.448,0.7829999999999999,0.2397191574724173,0.4122367101303912,0.2878635907723169,0.06018054162487463,0.04908338261383797,0.009461856889414548,0.03311649911295092,0.09757539917208753,0.0017740981667652273,0.3128326434062685,-0.1793565749633468,0.08143246252683922,-0.08258670455963214,-0.02108734759818782
292,Miguel Montero,428,189,7,116,425,54,843,0.258,0.343,0.412,0.755,0.2837162837162837,0.4385614385614386,0.21744921744921744,0.06027306027306027,0.04630083292503675,0.0017148456638902498,0.02841744243018128,0.1041156295933366,0.013228809407153356,0.20651641352278294,-0.25491008025496753,0.06255509210651629,-0.09361668642545527,-0.040330429858797576
293,Kendrys Morales,551,237,6,204,394,36,929,0.266,0.329,0.456,0.784,0.26339509263895844,0.4752128192288433,0.21106659989984972,0.050325488232348524,0.047248803827751186,0.0011961722488038275,0.04066985645933014,0.07854864433811802,0.0071770334928229675,0.185207336523126,-0.27130542012984754,0.1012745665016678,-0.09884582634728407,-0.042472604264206494
294,Mitch Moreland,499,208,8,176,367,34,917,0.252,0.32,0.448,0.767,0.2679908824487138,0.4412243568870075,0.2285900358189515,0.06219472484532725,0.048552754435107384,0.0018674136321195146,0.04108309990662932,0.08566760037348273,0.007936507936507936,0.21405228758169934,-0.24470417648631296,0.07469549381346373,-0.08823324183819438,-0.03455406533032245
295,Nyjer Morgan,273,71,23,11,136,3,333,0.281,0.342,0.362,0.7040000000000001,0.2067736185383245,0.5513963161021984,0.1919191919191919,0.049910873440285206,0.034003831417624523,0.011015325670498084,0.005268199233716475,0.06513409961685822,0.0014367816091954025,0.15948275862068967,-0.3023119028900163,0.19129485934831647,-0.08647766418227493,-0.07059144272410307
296,Justin Morneau,476,237,15,137,375,55,626,0.285,0.35200000000000004,0.471,0.823,0.29691702876060416,0.4165114835505897,0.20546244568590932,0.08090213118146079,0.05790373808942096,0.003664793549963352,0.03347178108966528,0.0916198387490838,0.013437576349865624,0.15294405081847054,-0.2579107581762051,0.03239963263670462,-0.0771689435583621,-0.03556781598549703
297,Logan Morrison,416,163,21,140,393,25,740,0.238,0.32299999999999995,0.425,0.7490000000000001,0.26101954771943275,0.4285166730548103,0.2253737064009199,0.0850900728248371,0.043133103995766066,0.005557025668166181,0.03704683778777455,0.1039957660756814,0.006615506747816882,0.19581899973537967,-0.23716361091361157,0.0667838024510301,-0.06255102221410358,-0.040698900607499595
298,Mike Morse,263,122,7,102,156,7,607,0.271,0.326,0.465,0.7909999999999999,0.2556352459016393,0.4836065573770492,0.2223360655737705,0.038422131147540985,0.049055086449537585,0.0028146361077603537,0.041013268998793734,0.06272617611580218,0.0028146361077603537,0.2440691596300764,-0.2658782081289707,0.11548780710593824,-0.10941883494132226,-0.03936426747982415
299,Brandon Moss,413,157,16,160,324,23,962,0.236,0.314,0.452,0.765,0.3263825929283772,0.35176790571169536,0.23934723481414324,0.08250226654578423,0.04495990836197022,0.004581901489117984,0.045819014891179836,0.09278350515463918,0.006586483390607102,0.2754868270332188,-0.2124317037821231,-0.028545484409357468,-0.08463303938311492,-0.029565544525294002
300,Mike Moustakas,501,235,6,190,334,25,752,0.251,0.31,0.442,0.753,0.2673507966513637,0.3778017823386444,0.2268431001890359,0.12773426951120712,0.05,0.001276595744680851,0.04042553191489362,0.07106382978723404,0.0053191489361702135,0.16,-0.22013167063635247,0.018537268885321336,-0.025876239026389268,-0.028226941491062134
301,Daniel Murphy,710,371,29,138,364,56,709,0.29600000000000004,0.341,0.455,0.7959999999999999,0.25274725274725274,0.4158918005071851,0.2669061707523246,0.06424344885883347,0.06446568201563857,0.0050390964378801036,0.023979148566463944,0.06324934839270199,0.009730668983492615,0.12319721980886185,-0.20310550705353492,0.07032840519835533,-0.08665606219400912,-0.016624133090865082
302,David Murphy,419,190,14,101,305,23,551,0.272,0.331,0.428,0.759,0.2647058823529412,0.454879679144385,0.2052139037433155,0.0748663101604278,0.05122674575357239,0.0037746023186842814,0.027231059584793747,0.08223240765705042,0.006201132380695605,0.14855756268535994,-0.2667991707909485,0.08174578845001935,-0.07554081605231597,-0.04293022635192145
