,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
1149,FF,2023-06-09,96.2,-2.1,6.05,"Cole, Gerrit",657136,543037,hit_by_pitch,hit_by_pitch,,,,,11,Connor Wong hit by pitch.,R,R,R,NYY,BOS,B,,,0,0,2023,-0.68,1.63,-2.15,3.91,,,,0,5,Top,,,,,624431,,,1.417121305496541,-140.14913242507794,-3.7872515768996946,-9.268307880739599,32.74473754894882,-10.07200649829319,3.12,1.42,,,,96.1,2467,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.28,,,0.7,1.0,0.0,0.0,,32,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,213,-0.037000000000000005,0.389
1150,FF,2023-06-09,98.3,-2.27,5.85,"Cole, Gerrit",624414,543037,strikeout,called_strike,,,,,3,Christian Arroyo called out on strikes.,R,R,R,NYY,BOS,S,2.0,,1,2,2023,-0.72,1.42,0.65,2.67,,671213.0,,2,4,Top,,,,,624431,,,9.609884679663963,-142.83244699923927,-6.452877202937662,-12.112254984365528,32.38519145468335,-11.431778504058842,3.15,1.55,,,,98.6,2408,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.01,,,0.0,1.0,0.0,0.0,,28,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,216,0.035,-0.22899999999999998
1151,FF,2023-06-09,98.9,-2.05,5.82,"Cole, Gerrit",624414,543037,,ball,,,,,12,Christian Arroyo called out on strikes.,R,R,R,NYY,BOS,B,,,0,2,2023,-0.63,1.53,1.45,2.58,,671213.0,,2,4,Top,,,,,624431,,,11.00642588050163,-143.4696254570724,-6.963651714379824,-11.220152411390732,32.76558759613849,-9.588346268873456,3.22,1.55,,,,99.0,2425,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.02,,,,,,,,28,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215,0.0,0.022000000000000002
1152,FF,2023-06-09,98.1,-2.2,5.92,"Cole, Gerrit",624414,543037,,foul,,,,,1,Christian Arroyo called out on strikes.,R,R,R,NYY,BOS,S,,,0,1,2023,-0.8,1.64,-0.59,2.96,,671213.0,,2,4,Top,,,,,624431,,,6.21613967667184,-142.5649005898158,-6.226750847036072,-12.44958808389545,37.18852987075065,-8.637616367416973,3.33,1.55,109.0,79.8,7.0,97.6,2498,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,28,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215,0.0,-0.068
1153,FF,2023-06-09,98.8,-2.3,5.87,"Cole, Gerrit",624414,543037,,called_strike,,,,,8,Christian Arroyo called out on strikes.,R,R,R,NYY,BOS,S,,,0,0,2023,-0.97,1.47,-0.05,1.75,,671213.0,,2,4,Top,,,,,624431,,,8.391139637549383,-143.33830245203976,-9.108372888228985,-15.452164950344693,38.29940527832199,-9.852286563332289,3.22,1.55,,,,98.1,2521,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,28,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,218,0.0,-0.055999999999999994
1154,KC,2023-06-09,85.0,-2.27,5.91,"Cole, Gerrit",671213,543037,single,hit_into_play,,,,,8,Triston Casas singles on a sharp line drive to right fielder Jake Bauers.   Rafael Devers scores.    Triston Casas to 2nd.,R,L,R,NYY,BOS,X,9.0,line_drive,1,1,2023,0.96,-1.11,-0.11,2.06,,646240.0,,2,4,Top,169.92,80.27,,,624431,,,3.120198924740877,-123.7390279278007,-0.4573617384132,9.170949523738514,25.899179036016783,-43.67424458645886,3.47,1.64,265.0,104.9,14.0,84.5,2831,6.1,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.43,0.72,0.769,0.9,1.0,1.0,0.0,5.0,27,3,Knuckle Curve,0,0,0,0,1,0,1,0,Strategic,Standard,40,-0.132,0.782
1155,FF,2023-06-09,98.2,-2.23,5.92,"Cole, Gerrit",671213,543037,,ball,,,,,2,Triston Casas singles on a sharp line drive to right fielder Jake Bauers.   Rafael Devers scores.    Triston Casas to 2nd.,R,L,R,NYY,BOS,B,,,0,1,2023,-0.96,1.42,-0.05,3.62,,646240.0,,2,4,Top,,,,,624431,,,8.125172577338041,-142.71023714125133,-4.025007174326772,-15.008335039044145,33.10528874343798,-12.023947578622662,3.58,1.64,,,,98.2,2412,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,27,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,217,0.0,0.027999999999999997
1156,FF,2023-06-09,96.8,-2.29,5.94,"Cole, Gerrit",671213,543037,,called_strike,,,,,4,Triston Casas singles on a sharp line drive to right fielder Jake Bauers.   Rafael Devers scores.    Triston Casas to 2nd.,R,L,R,NYY,BOS,S,,,0,0,2023,-0.72,1.51,-0.6,2.67,,646240.0,,2,4,Top,,,,,624431,,,6.152981923443227,-140.81624895801656,-6.626186211139397,-10.907826278829267,31.28390540360981,-10.797472909778259,3.6,1.64,,,,96.8,2396,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.23,,,,,,,,27,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,214,0.0,-0.055999999999999994
1157,FF,2023-06-09,98.9,-2.19,5.85,"Cole, Gerrit",594807,543037,strikeout,called_strike,,,,,6,Adam Duvall called out on strikes.,R,R,R,NYY,BOS,S,2.0,,0,2,2023,-0.6,1.49,0.71,2.7,,646240.0,,1,4,Top,,,,,624431,,,9.307362831765678,-143.58787907562245,-6.587825783225144,-10.529984135279529,33.41950764957644,-10.220859133986183,3.27,1.56,,,,98.8,2530,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.13,,,0.0,1.0,0.0,0.0,,26,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.042,-0.21899999999999997
1158,FF,2023-06-09,97.6,-2.16,5.93,"Cole, Gerrit",594807,543037,,foul,,,,,11,Adam Duvall called out on strikes.,R,R,R,NYY,BOS,S,,,0,1,2023,-0.98,1.15,-0.88,3.56,,646240.0,,1,4,Top,,,,,624431,,,5.700713150355795,-142.03835068467575,-3.5386232015330386,-14.523837357925368,31.57065086239335,-16.031105576386455,3.3,1.56,215.0,72.8,58.0,97.8,2480,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.15,,,,,,,,26,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,-0.09
1159,FF,2023-06-09,97.9,-2.19,5.91,"Cole, Gerrit",594807,543037,,swinging_strike,,,,,1,Adam Duvall called out on strikes.,R,R,R,NYY,BOS,S,,,0,0,2023,-0.78,1.5,-0.42,3.27,,646240.0,,1,4,Top,,,,,624431,,,6.592636205624182,-142.39692821022058,-5.087904978013485,-12.103345648229384,32.22328694316839,-10.827258697555141,3.3,1.56,,,,98.2,2509,6.5,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.03,,,,,,,,26,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219,0.0,-0.045
1160,CH,2023-06-09,91.6,-2.22,5.83,"Cole, Gerrit",646240,543037,double,hit_into_play,,,,,7,Rafael Devers hits a ground-rule double (16) on a line drive to right-center field.,R,L,R,NYY,BOS,X,,line_drive,1,1,2023,-1.39,0.58,-0.71,1.38,,,,1,4,Top,164.87,41.4,,,624431,,,6.791698388142843,-133.13860420029735,-6.622802447637488,-17.948834016586606,27.61939656597239,-24.032951987813302,3.26,1.5,363.0,95.7,22.0,91.7,1638,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.14,0.257,0.3,1.25,1.0,1.0,1.0,3.0,25,3,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,235,-0.051,0.424
1161,FF,2023-06-09,97.9,-2.07,6.06,"Cole, Gerrit",646240,543037,,swinging_strike,,,,,4,Rafael Devers hits a ground-rule double (16) on a line drive to right-center field.,R,L,R,NYY,BOS,S,,,1,0,2023,-0.92,1.53,-0.66,2.24,,,,1,4,Top,,,,,624431,,,5.92754149017814,-142.263411763638,-8.353909491375791,-13.829328489747136,32.577212917446786,-9.60386371338634,3.26,1.5,,,,97.9,2434,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.15,,,,,,,,25,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,210,0.0,-0.033
1162,FF,2023-06-09,97.5,-2.21,6.0,"Cole, Gerrit",646240,543037,,ball,,,,,13,Rafael Devers hits a ground-rule double (16) on a line drive to right-center field.,R,L,R,NYY,BOS,B,,,0,0,2023,-0.91,1.69,-1.09,1.88,,,,1,4,Top,,,,,624431,,,5.082542534063847,-141.70062183207418,-9.396133286641756,-13.414956838172506,33.278234580693656,-7.491160459053966,3.42,1.5,,,,97.1,2434,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.31,,,,,,,,25,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,215,0.0,0.026000000000000002
1163,FF,2023-06-09,99.2,-2.09,5.9,"Cole, Gerrit",457759,543037,strikeout,called_strike,,,,,6,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,2.0,,2,2,2023,-0.97,1.33,0.31,2.39,,,,0,4,Top,,,,,624431,,,8.82065694351043,-144.1149465404731,-7.307577118208204,-15.487677884522936,32.493936742869174,-12.084251852263266,3.52,1.49,,,,99.3,2528,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.12,,,0.0,1.0,0.0,0.0,,24,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.027000000000000003,-0.21100000000000002
1164,FC,2023-06-09,94.0,-2.19,5.93,"Cole, Gerrit",457759,543037,,foul,,,,,14,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,,,2,2,2023,0.43,0.6,1.44,1.82,,,,0,4,Top,,,,,624431,,,8.446325486245174,-136.64337513399747,-6.308438850904789,3.726519739111467,28.146220585852696,-23.488086070641213,3.31,1.49,105.0,70.7,9.0,94.2,2576,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.19,,,,,,,,24,7,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,198,0.0,0.0
1165,FF,2023-06-09,97.6,-2.17,5.94,"Cole, Gerrit",457759,543037,,foul,,,,,8,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,,,2,2,2023,-0.79,1.26,-0.12,1.97,,,,0,4,Top,,,,,624431,,,7.337924694457038,-141.88319942722657,-8.087623231910912,-12.322022406054193,31.56459434514008,-13.525209814750195,3.31,1.49,195.0,74.7,21.0,97.8,2402,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.12,,,,,,,,24,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,0.0
1166,SL,2023-06-09,88.9,-2.24,5.96,"Cole, Gerrit",457759,543037,,foul,,,,,6,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,,,2,2,2023,0.54,-0.37,0.43,2.22,,,,0,4,Top,,,,,624431,,,5.422065530184589,-129.47857117784451,-2.4056209758458387,4.9658155030144195,25.84388838572333,-36.05999129611515,3.31,1.49,207.0,69.4,30.0,89.0,2510,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.29,,,,,,,,24,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,119,0.0,0.0
1167,SL,2023-06-09,88.5,-2.11,5.92,"Cole, Gerrit",457759,543037,,ball,,,,,14,Justin Turner called out on strikes.,R,R,R,NYY,BOS,B,,,1,2,2023,0.46,-0.04,1.56,0.46,,,,0,4,Top,,,,,624431,,,7.980215414922823,-128.62582054916768,-7.191698154234352,3.487894828804826,25.525035581085053,-31.33807854327365,3.47,1.49,,,,88.6,2523,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.2,,,,,,,,24,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,105,0.0,0.038
1168,FC,2023-06-09,94.3,-2.26,5.98,"Cole, Gerrit",457759,543037,,swinging_strike,,,,,3,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,,,1,1,2023,0.33,0.94,0.42,3.05,,,,0,4,Top,,,,,624431,,,6.236965671495431,-137.25371498071635,-4.07239475447612,2.9096431305737926,27.712477108222128,-19.567055280140885,3.31,1.49,,,,94.7,2581,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.19,,,,,,,,24,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,194,0.0,-0.053
1169,FF,2023-06-09,96.3,-1.97,6.12,"Cole, Gerrit",457759,543037,,ball,,,,,2,Justin Turner called out on strikes.,R,R,R,NYY,BOS,B,,,0,1,2023,-0.82,1.41,-0.15,3.44,,,,0,4,Top,,,,,624431,,,6.704775116801696,-140.05388951449362,-4.72373815055817,-12.368407488827966,32.89083216359873,-12.709718391879196,3.64,1.63,,,,96.1,2371,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.2,,,,,,,,24,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.0,0.027999999999999997
1170,FF,2023-06-09,96.7,-2.03,6.14,"Cole, Gerrit",457759,543037,,called_strike,,,,,4,Justin Turner called out on strikes.,R,R,R,NYY,BOS,S,,,0,0,2023,-0.59,1.23,-0.3,2.22,,,,0,4,Top,,,,,624431,,,5.939666051725898,-140.50117959541058,-7.637528662163638,-9.185388229701289,32.62261389424754,-14.370968302817,3.44,1.49,,,,96.4,2459,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.22,,,,,,,,24,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,-0.038
1171,FF,2023-06-09,98.4,-2.06,5.91,"Cole, Gerrit",807799,543037,field_out,hit_into_play,,,,,3,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,X,4.0,line_drive,2,2,2023,-0.84,1.28,0.61,2.85,,,657136.0,2,3,Top,140.54,149.65,,,624431,,,9.21059331857645,-142.96556905647378,-5.844891673128165,-13.605177872561805,30.344518510693145,-13.400723008899051,3.08,1.39,161.0,86.0,12.0,98.7,2428,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.13,0.66,0.599,0.0,1.0,0.0,0.0,4.0,19,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.026000000000000002,-0.204
1172,KC,2023-06-09,83.2,-2.26,5.91,"Cole, Gerrit",807799,543037,,ball,,,,,14,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,B,,,1,2,2023,0.85,-1.05,0.09,1.03,,,657136.0,2,3,Top,,,,,624431,,,3.7482359161769727,-121.165699258506,-2.6852697408379638,7.673875147060117,23.87916483459529,-42.202292494228615,3.16,1.39,,,,84.1,2746,6.9,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.62,,,,,,,,19,5,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,34,0.0,0.032
1173,FF,2023-06-09,97.8,-2.31,5.98,"Cole, Gerrit",807799,543037,,foul,,,,,11,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,S,,,1,2,2023,-0.78,1.02,-0.9,3.04,,,657136.0,2,3,Top,,,,,624431,,,5.568703851222247,-142.34007328795886,-4.769205822273401,-11.841110373490551,32.54089419821466,-17.405988489359807,3.08,1.39,1.0,43.5,-64.0,97.7,2280,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.28,,,,,,,,19,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.0,0.0
1174,CH,2023-06-09,90.1,-2.36,5.73,"Cole, Gerrit",807799,543037,,ball,,,,,11,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,B,,,0,2,2023,-0.92,0.56,-1.3,2.56,,,657136.0,2,3,Top,,,,,624431,,,4.590610821483319,-131.15939534099363,-3.090131901943788,-11.5786245438115,28.147577645535986,-25.272365297064546,3.13,1.39,,,,90.3,1502,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,19,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,244,0.0,0.015
1175,KC,2023-06-09,83.1,-2.27,5.99,"Cole, Gerrit",807799,543037,,called_strike,,,,,7,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,S,,,0,1,2023,1.0,-0.53,-0.32,1.57,,,657136.0,2,3,Top,,,,,624431,,,2.499791349216597,-121.01446952610922,-2.6447702587168638,9.337728956518065,23.29549533509091,-37.08399497753639,3.19,1.39,,,,82.7,2852,5.9,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.56,,,,,,,,19,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,34,0.0,-0.044000000000000004
1176,FF,2023-06-09,95.4,-2.12,5.97,"Cole, Gerrit",807799,543037,,called_strike,,,,,13,Masataka Yoshida lines out to second baseman DJ LeMahieu.,R,L,R,NYY,BOS,S,,,0,0,2023,-0.89,1.21,-0.84,1.63,,,657136.0,2,3,Top,,,,,624431,,,5.340441755085962,-138.5474109327065,-8.451920785575288,-12.677370895684929,33.0506388688297,-14.821750781679055,3.29,1.42,,,,94.9,2299,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.22,,,,,,,,19,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.0,-0.040999999999999995
1177,FF,2023-06-09,97.3,-2.03,6.06,"Cole, Gerrit",657077,543037,field_out,hit_into_play,,,,,5,Alex Verdugo lines out sharply to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,X,8.0,line_drive,0,1,2023,-0.64,1.32,0.07,2.27,,,657136.0,1,3,Top,119.18,65.4,,,624431,,,7.113604123445123,-141.39703689234585,-7.673896360996418,-10.15131202356399,31.532440547854304,-12.845353534375446,3.36,1.53,332.0,101.4,19.0,97.4,2424,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.11,0.374,0.428,0.0,1.0,0.0,0.0,5.0,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.031,-0.254
1178,CH,2023-06-09,90.0,-2.26,5.85,"Cole, Gerrit",657077,543037,,called_strike,,,,,4,Alex Verdugo lines out sharply to center fielder Isiah Kiner-Falefa.,R,L,R,NYY,BOS,S,,,0,0,2023,-1.25,0.67,-0.63,2.86,,,657136.0,1,3,Top,,,,,624431,,,6.764676801436501,-130.86722761427583,-2.9016040520843687,-15.75456948615639,27.983134321426025,-24.00887873970164,3.52,1.53,,,,91.0,1627,7.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.53,,,,,,,,18,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237,0.0,-0.049
1179,FF,2023-06-09,98.9,-1.98,5.98,"Cole, Gerrit",571771,543037,field_out,hit_into_play,,,,,3,Enrique Hernandez flies out to right fielder Jake Bauers in foul territory.,R,R,R,NYY,BOS,X,9.0,fly_ball,2,1,2023,-0.38,1.38,0.46,2.74,,,657136.0,0,3,Top,192.09,146.16,,,624431,,,7.527948888681808,-143.71529623157272,-6.577276994558778,-6.987749901555485,33.72390355039754,-11.724861267336344,3.24,1.57,210.0,87.1,55.0,98.6,2355,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.25,0.017,0.02,0.0,1.0,0.0,0.0,3.0,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.037000000000000005,-0.408
1180,FF,2023-06-09,97.9,-2.06,6.01,"Cole, Gerrit",571771,543037,,ball,,,,,11,Enrique Hernandez flies out to right fielder Jake Bauers in foul territory.,R,R,R,NYY,BOS,B,,,1,1,2023,-0.47,1.56,-0.62,4.26,,,657136.0,0,3,Top,,,,,624431,,,4.997006136605488,-142.38697986172434,-2.8272104497638653,-7.628103614620413,34.96893767485361,-10.535961699115363,3.32,1.57,,,,97.7,2346,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.16,,,,,,,,17,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.0,0.067
1181,FF,2023-06-09,98.3,-2.22,5.9,"Cole, Gerrit",571771,543037,,swinging_strike,,,,,4,Enrique Hernandez flies out to right fielder Jake Bauers in foul territory.,R,R,R,NYY,BOS,S,,,1,0,2023,-0.49,1.6,-0.33,2.71,,,657136.0,0,3,Top,,,,,624431,,,6.267958858736909,-142.78733979681903,-6.8286855896635945,-8.165132992957119,35.422335407474485,-8.921466207422796,3.24,1.57,,,,98.0,2365,6.4,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.1,,,,,,,,17,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.0,-0.062
1182,FF,2023-06-09,97.1,-2.09,5.88,"Cole, Gerrit",571771,543037,,ball,,,,,14,Enrique Hernandez flies out to right fielder Jake Bauers in foul territory.,R,R,R,NYY,BOS,B,,,0,0,2023,-0.83,1.32,1.17,2.18,,,657136.0,0,3,Top,,,,,624431,,,10.72856420381532,-140.7540866877097,-7.3950181379684174,-13.60538567457732,33.42237999096146,-13.090235330053565,3.37,1.57,,,,97.8,2437,7.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.48,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.0,0.046
1183,KC,2023-06-09,82.9,-2.0,6.08,"Cole, Gerrit",657136,543037,single,hit_into_play,,,,,6,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,X,8.0,line_drive,2,2,2023,0.84,-1.19,0.67,2.4,,,,0,3,Top,140.16,67.42,,,624431,,,4.434011391484901,-120.56215051174524,0.5030893909490157,7.145026189667172,26.54778091916731,-44.030665262576676,3.12,1.42,255.0,104.7,14.0,82.3,2805,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.29,0.72,0.769,0.9,1.0,1.0,0.0,5.0,16,7,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,39,-0.04,0.41200000000000003
1184,SL,2023-06-09,88.7,-2.15,5.95,"Cole, Gerrit",657136,543037,,foul,,,,,9,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,S,,,2,2,2023,0.57,-0.12,0.29,1.46,,,,0,3,Top,,,,,624431,,,4.769114612776474,-129.0842367236869,-4.71087682968041,5.434111595703636,25.768357415335718,-32.74370412661049,3.12,1.42,146.0,56.5,30.0,88.7,2558,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.3,,,,,,,,16,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,83,0.0,0.0
1185,FF,2023-06-09,95.4,-1.9,6.13,"Cole, Gerrit",657136,543037,,ball,,,,,14,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,B,,,1,2,2023,-0.37,1.2,1.0,1.92,,,,0,3,Top,,,,,624431,,,8.445668336419184,-138.45680727609152,-8.086384175857233,-6.6925828626867325,30.682446750843482,-15.051719300678466,3.15,1.42,,,,95.0,2368,6.2,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.31,,,,,,,,16,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0.0,0.038
1186,SL,2023-06-09,87.1,-2.14,6.1,"Cole, Gerrit",657136,543037,,foul,,,,,14,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,S,,,1,2,2023,0.39,-0.28,0.8,1.18,,,,0,3,Top,,,,,624431,,,6.218168728865335,-126.67268455886624,-5.033572123825901,2.872589616419792,26.50160632186415,-34.371584516610376,3.12,1.42,69.0,71.5,7.0,86.6,2579,6.1,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.42,,,,,,,,16,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,81,0.0,0.0
1187,FF,2023-06-09,96.1,-1.9,6.03,"Cole, Gerrit",657136,543037,,called_strike,,,,,12,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,S,,,1,1,2023,-0.53,1.44,0.92,2.66,,,,0,3,Top,,,,,624431,,,8.749673196082622,-139.58098702763112,-6.58774529300487,-9.026301741030622,34.074094775730146,-12.033233608766219,3.31,1.5,,,,96.5,2309,6.8,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,53.71,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,0.0,-0.053
1188,FF,2023-06-09,95.0,-1.94,6.22,"Cole, Gerrit",657136,543037,,ball,,,,,12,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,B,,,0,1,2023,-0.25,1.52,0.56,3.63,,,,0,3,Top,,,,,624431,,,7.089412072465192,-138.14739100036206,-4.503601750064139,-4.819949906374462,32.52048644535079,-11.959441162661106,3.28,1.42,,,,94.7,2347,6.3,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.24,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0.0,0.027999999999999997
1189,KC,2023-06-09,81.6,-2.07,6.18,"Cole, Gerrit",657136,543037,,swinging_strike,,,,,9,Connor Wong singles on a sharp line drive to center fielder Isiah Kiner-Falefa.,R,R,R,NYY,BOS,S,,,0,0,2023,0.83,-1.27,0.67,1.58,,,,0,3,Top,,,,,624431,,,4.549980307403917,-118.75533180620113,-1.2180441975864909,6.711561311499202,26.28653025182575,-44.05784603394832,3.12,1.42,,,,80.7,2702,6.0,717841,543037,624431,519203,518934,518626,683011,641856,643396,641343,54.49,,,,,,,,16,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,32,0.0,-0.038
